created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2020-02-01 00:00:00 UTC,4.26,7.66,9.10,16095.30,-61.21,80.36,31.81,6.28,
2020-02-02 00:00:00 UTC,1.23,2.15,2.58,17537.04,-61.06,80.10,32.45,2.15,
2020-02-03 00:00:00 UTC,2.43,4.72,5.86,18977.01,-61.32,79.93,30.69,4.16,
2020-02-04 00:00:00 UTC,5.77,8.37,8.90,20417.00,-60.92,79.24,30.51,6.61,
2020-02-05 00:00:00 UTC,7.81,13.38,15.35,21857.00,-58.18,79.02,28.06,10.44,
2020-02-06 00:00:00 UTC,5.10,7.22,7.70,23297.00,-58.34,79.91,25.12,7.22,
2020-02-07 00:00:00 UTC,6.41,9.86,11.00,24737.00,-57.69,78.71,25.55,8.91,
2020-02-08 00:00:00 UTC,2.83,5.65,6.98,26177.41,-58.30,79.37,28.13,4.59,
2020-02-09 00:00:00 UTC,0.25,0.70,0.98,27616.40,-59.31,79.07,32.46,0.70,
2020-02-10 00:00:00 UTC,1.34,2.82,3.58,29057.00,-59.36,79.26,28.93,2.50,
2020-02-11 00:00:00 UTC,2.90,5.62,6.78,30497.00,-61.95,79.24,26.14,4.73,
2020-02-12 00:00:00 UTC,0.26,0.71,0.95,31937.00,-63.31,79.71,25.86,0.71,
2020-02-13 00:00:00 UTC,2.85,5.79,7.30,33377.00,-62.60,78.90,27.76,4.50,
2020-02-14 00:00:00 UTC,1.53,3.48,4.63,34817.00,-60.63,79.12,28.99,2.93,
2020-02-15 00:00:00 UTC,1.56,3.25,4.16,36257.00,-58.09,80.25,34.82,2.63,
2020-02-16 00:00:00 UTC,0.01,0.10,0.21,37697.00,-59.84,79.26,34.22,0.10,
2020-02-17 00:00:00 UTC,1.78,3.78,4.85,39135.66,-60.40,79.17,30.33,3.13,
2020-02-18 00:00:00 UTC,0.20,0.51,0.70,40577.00,-60.10,79.59,30.95,0.51,
2020-02-19 00:00:00 UTC,1.65,3.40,4.23,42017.00,-61.45,78.30,30.09,2.94,
2020-02-20 00:00:00 UTC,1.64,3.33,4.21,43457.00,-61.36,78.70,30.88,2.75,
2020-02-21 00:00:00 UTC,0.66,1.46,1.87,44897.00,-60.88,78.31,29.44,1.46,
2020-02-22 00:00:00 UTC,2.38,4.67,5.88,46337.00,-60.11,78.00,32.80,3.92,
2020-02-23 00:00:00 UTC,7.29,9.58,9.96,47777.00,-59.79,79.17,32.79,6.80,
2020-02-24 00:00:00 UTC,4.96,6.53,7.18,49217.00,-62.13,80.49,31.70,5.74,
2020-02-25 00:00:00 UTC,1.05,1.80,2.12,50657.00,-63.56,79.40,29.08,1.79,
2020-02-26 00:00:00 UTC,2.48,4.60,5.63,52097.00,-63.56,79.15,26.58,3.98,
2020-02-27 00:00:00 UTC,0.95,1.66,1.95,53535.44,-61.04,79.84,25.63,1.66,
2020-02-28 00:00:00 UTC,2.51,4.57,5.53,54978.13,-59.66,78.99,26.38,4.05,
2020-02-29 00:00:00 UTC,2.19,4.18,5.16,56416.87,-60.39,78.86,28.25,3.36,
2020-03-01 00:00:00 UTC,0.93,1.69,2.02,57857.02,-59.36,77.96,27.04,1.69,
2020-03-02 00:00:00 UTC,2.22,4.05,4.88,59294.21,-57.87,79.62,27.53,3.66,
2020-03-03 00:00:00 UTC,1.43,2.05,2.29,60737.02,-57.43,79.61,26.64,2.05,
2020-03-04 00:00:00 UTC,2.83,5.29,6.43,60427.65,-57.34,79.01,27.18,4.52,
2020-03-05 00:00:00 UTC,3.51,5.56,6.40,761.00,-57.89,78.99,26.56,5.13,
2020-03-06 00:00:00 UTC,6.25,9.28,10.22,2201.00,-59.43,79.10,24.63,8.80,
2020-03-07 00:00:00 UTC,5.48,9.51,10.97,3641.00,-59.09,79.05,27.47,7.78,
2020-03-08 00:00:00 UTC,0.80,1.61,2.01,5080.92,-59.66,80.03,30.37,1.61,
2020-03-09 00:00:00 UTC,1.70,3.30,4.09,6521.00,-59.36,80.22,28.47,2.97,
2020-03-10 00:00:00 UTC,0.60,1.16,1.42,7961.00,-59.29,81.38,31.70,1.15,
2020-03-11 00:00:00 UTC,0.39,0.78,0.98,9401.00,-57.26,81.87,30.22,0.78,
2020-03-12 00:00:00 UTC,0.07,0.43,0.68,10841.00,-57.72,80.70,26.51,0.43,
2020-03-13 00:00:00 UTC,6.29,10.58,12.02,12281.00,-58.00,80.24,26.20,8.16,
2020-03-14 00:00:00 UTC,2.30,4.56,5.64,13721.00,-58.28,80.52,28.64,3.67,
2020-03-15 00:00:00 UTC,0.38,0.68,0.85,15161.02,-58.34,80.72,31.44,0.68,
2020-03-16 00:00:00 UTC,2.53,4.49,5.28,16601.00,-57.88,80.42,27.98,4.16,
2020-03-17 00:00:00 UTC,0.76,1.65,2.04,18040.84,-57.46,80.54,29.72,1.61,
2020-03-18 00:00:00 UTC,2.20,4.36,5.35,19481.00,-55.82,81.67,32.23,3.55,
2020-03-19 00:00:00 UTC,3.57,6.57,8.02,20921.00,-55.98,80.51,29.73,5.20,
2020-03-20 00:00:00 UTC,1.61,3.05,3.68,22361.00,-56.34,79.88,27.87,2.74,
2020-03-21 00:00:00 UTC,2.42,4.87,5.94,23801.00,-56.62,79.08,25.48,4.16,
2020-03-22 00:00:00 UTC,4.12,6.31,7.00,25241.45,-55.62,79.14,24.19,5.51,
2020-03-23 00:00:00 UTC,6.52,10.11,11.48,26681.00,-55.92,79.87,24.12,8.63,
2020-03-24 00:00:00 UTC,6.46,8.87,9.44,28121.00,-55.83,80.88,25.11,8.73,
2020-03-25 00:00:00 UTC,8.13,12.00,13.21,29561.00,-56.30,81.48,22.38,11.31,
2020-03-26 00:00:00 UTC,9.42,12.94,13.58,31001.00,-56.26,80.40,20.82,12.84,
2020-03-27 00:00:00 UTC,12.43,17.33,18.14,32441.00,-54.88,79.76,22.10,17.20,
2020-03-28 00:00:00 UTC,5.76,8.27,8.77,33880.41,-54.44,79.32,24.05,8.27,
2020-03-29 00:00:00 UTC,1.78,3.48,4.30,35321.00,-55.60,79.37,23.07,3.09
2020-03-30 00:00:00 UTC,2.84,4.80,5.58,36760.17,-56.95,78.99,25.01,4.40,
2020-03-30 00:00:00 UTC,2.84,4.80,5.58,36760.17,-56.95,78.99,25.01,4.40
2020-03-31 00:00:00 UTC,3.75,5.68,6.13,38201.00,-56.51,80.07,25.78,4.66,
2020-03-31 00:00:00 UTC,3.75,5.68,6.13,38201.00,-56.51,80.07,25.78,4.66
2020-04-01 00:00:00 UTC,8.48,12.93,14.10,39645.96,-55.13,79.74,24.02,10.31,
2020-04-01 00:00:00 UTC,8.48,12.93,14.10,39645.96,-55.13,79.74,24.02,10.31
2020-04-02 00:00:00 UTC,0.90,1.36,1.52,41080.43,-55.18,80.78,26.25,1.36,
2020-04-02 00:00:00 UTC,0.90,1.36,1.52,41080.43,-55.18,80.78,26.25,1.36
2020-04-03 00:00:00 UTC,4.08,6.70,7.73,42521.36,-55.19,81.25,26.88,5.78,
2020-04-03 00:00:00 UTC,4.08,6.70,7.73,42521.36,-55.19,81.25,26.88,5.78
2020-04-04 00:00:00 UTC,3.78,6.11,7.00,43961.00,-55.77,80.31,25.71,5.46,
2020-04-04 00:00:00 UTC,3.78,6.11,7.00,43961.00,-55.77,80.31,25.71,5.46
2020-04-05 00:00:00 UTC,6.25,9.14,10.15,45401.00,-55.33,81.02,24.24,8.38,
2020-04-05 00:00:00 UTC,6.25,9.14,10.15,45401.00,-55.33,81.02,24.24,8.38
2020-04-06 00:00:00 UTC,3.95,7.05,8.50,46839.45,-55.81,83.22,25.89,5.80,
2020-04-06 00:00:00 UTC,3.95,9.38,8.50,46839.45,-55.81,83.22,25.89,5.80
2020-04-07 00:00:00 UTC,4.72,6.99,7.65,48279.00,-57.16,81.31,22.83,6.97,
2020-04-07 00:00:00 UTC,4.72,6.99,7.65,48279.00,-57.16,81.31,22.83,6.97
2020-04-08 00:00:00 UTC,10.61,15.93,17.59,49719.33,-57.13,81.99,25.04,13.93,
2020-04-08 00:00:00 UTC,10.61,15.93,17.59,49719.33,-57.13,81.99,25.04,13.93
2020-04-09 00:00:00 UTC,15.00,21.49,22.51,51159.00,-56.47,83.53,25.73,20.57,
2020-04-09 00:00:00 UTC,15.00,21.49,22.51,51159.00,-56.47,83.53,25.73,20.57
2020-04-10 00:00:00 UTC,16.32,23.22,24.28,52599.00,-57.63,82.78,25.31,22.19,
2020-04-10 00:00:00 UTC,16.32,23.22,24.28,52599.00,-57.63,82.78,25.31,22.19
2020-04-11 00:00:00 UTC,19.37,28.05,29.71,54039.00,-57.74,83.07,25.28,25.84,
2020-04-11 00:00:00 UTC,19.37,28.05,29.71,54039.00,-57.74,83.07,25.28,25.84
2020-04-12 00:00:00 UTC,14.02,19.37,20.01,55479.00,-56.94,82.46,26.45,19.02,
2020-04-12 00:00:00 UTC,14.02,19.37,20.01,55479.00,-56.94,82.46,26.45,19.02
2020-04-13 00:00:00 UTC,2.90,5.61,6.80,56919.00,-56.56,79.51,23.80,4.88,
2020-04-13 00:00:00 UTC,2.90,5.61,6.80,56919.00,-56.56,79.51,23.80,4.88
2020-04-14 00:00:00 UTC,2.54,3.59,3.90,58359.00,-55.56,80.58,22.09,3.59,
2020-04-14 00:00:00 UTC,2.54,3.59,3.90,58359.00,-55.56,80.58,22.09,3.59
2020-04-15 00:00:00 UTC,7.49,11.39,12.67,59799.00,-55.29,81.21,21.53,10.31,
2020-04-15 00:00:00 UTC,7.49,11.39,12.67,59799.00,-55.29,81.21,21.53,10.31
2020-04-16 00:00:00 UTC,11.25,17.09,18.63,61239.00,-55.78,81.97,21.90,16.08,
2020-04-16 00:00:00 UTC,11.25,17.09,18.63,61239.00,-55.78,81.97,21.90,16.08
2020-04-17 00:00:00 UTC,7.08,11.67,13.37,62678.10,-55.84,82.24,25.64,10.20,
2020-04-17 00:00:00 UTC,7.08,11.67,13.37,62678.10,-55.84,82.24,25.64,10.20
2020-04-18 00:00:00 UTC,2.35,3.83,4.41,64119.00,-56.87,80.24,27.69,3.70,
2020-04-18 00:00:00 UTC,2.35,3.83,4.41,64119.00,-56.87,80.24,27.69,3.70
2020-04-19 00:00:00 UTC,6.06,9.35,10.49,65559.00,-56.60,79.14,26.03,8.08,
2020-04-19 00:00:00 UTC,6.06,9.35,10.49,65559.00,-56.60,79.14,26.03,8.08
2020-04-20 00:00:00 UTC,4.00,6.86,7.96,66999.00,-56.81,80.04,24.67,5.98,
2020-04-20 00:00:00 UTC,4.00,6.86,7.96,66999.00,-56.81,80.04,24.67,5.98
2020-04-21 00:00:00 UTC,2.77,4.09,4.56,68439.00,-57.11,81.02,24.09,4.09,
2020-04-21 00:00:00 UTC,2.77,3.68,4.56,68439.00,-57.11,81.02,24.09,4.09
2020-04-22 00:00:00 UTC,12.72,17.99,19.49,69879.00,-56.13,80.03,25.51,15.01,
2020-04-22 00:00:00 UTC,12.72,17.99,19.49,69879.00,-56.13,80.03,25.51,15.01
2020-04-23 00:00:00 UTC,9.21,12.98,13.73,48619.73,-57.01,80.78,26.62,12.09,
2020-04-23 00:00:00 UTC,9.21,12.98,13.73,48619.73,-57.01,80.78,26.62,12.09
2020-04-24 00:00:00 UTC,8.73,11.69,12.26,1176.00,-57.25,81.13,25.82,11.53,
2020-04-24 00:00:00 UTC,8.73,11.69,12.26,1176.00,-57.25,81.13,25.82,11.53
2020-04-25 00:00:00 UTC,10.03,13.53,14.00,2616.00,-55.54,80.80,24.68,13.49,
2020-04-25 00:00:00 UTC,10.03,13.53,14.00,2616.00,-55.54,80.80,24.68,13.49
2020-04-26 00:00:00 UTC,10.45,14.01,14.52,4056.00,-54.35,80.64,25.06,13.66,
2020-04-26 00:00:00 UTC,10.45,14.01,14.52,4056.00,-54.35,80.64,25.06,13.66
2020-04-27 00:00:00 UTC,7.31,10.47,11.36,5494.58,-54.29,81.72,25.35,9.58,
2020-04-27 00:00:00 UTC,7.31,10.47,11.36,5494.58,-54.29,81.72,25.35,9.58
2020-04-28 00:00:00 UTC,1.93,2.61,2.75,6935.21,-55.30,81.69,27.54,2.61,
2020-04-28 00:00:00 UTC,1.93,2.61,2.75,6935.21,-55.30,81.69,27.54,2.61
2020-04-29 00:00:00 UTC,2.72,5.22,6.38,8375.84,-55.81,80.80,27.05,4.29,
2020-04-29 00:00:00 UTC,2.72,5.22,6.38,8375.84,-55.81,80.80,27.05,4.29
2020-04-30 00:00:00 UTC,0.19,0.49,0.68,9816.26,-56.13,80.19,27.39,0.49,
2020-04-30 00:00:00 UTC,0.19,0.49,0.68,9816.26,-56.13,80.19,27.39,0.49
2020-05-01 00:00:00 UTC,3.15,5.01,5.51,11256.00,-56.23,79.74,26.92,4.13,
2020-05-01 00:00:00 UTC,3.15,5.01,5.51,11256.00,-56.23,79.74,26.92,4.13
2020-05-02 00:00:00 UTC,3.02,4.39,4.74,12696.00,-57.03,79.77,24.91,3.98,
2020-05-02 00:00:00 UTC,3.02,4.39,4.74,12696.00,-57.03,79.77,24.91,3.98
2020-05-03 00:00:00 UTC,4.17,5.59,5.91,14136.00,-57.16,81.53,26.85,5.42,
2020-05-03 00:00:00 UTC,4.17,5.59,5.91,14136.00,-57.16,81.53,26.85,5.42
2020-05-04 00:00:00 UTC,7.19,10.29,11.19,15576.00,-57.30,82.31,27.21,9.72,
2020-05-04 00:00:00 UTC,7.19,10.29,11.19,15576.00,-57.30,82.31,27.21,9.72
2020-05-05 00:00:00 UTC,4.70,8.19,9.73,17016.00,-57.82,81.64,23.09,6.76,
2020-05-05 00:00:00 UTC,4.70,8.19,9.73,17016.00,-57.82,81.64,23.09,6.76
2020-05-06 00:00:00 UTC,2.53,3.56,3.86,18456.91,-57.51,81.28,22.37,3.56,
2020-05-06 00:00:00 UTC,2.53,3.26,3.86,18456.91,-57.51,81.28,22.37,3.56
2020-05-07 00:00:00 UTC,5.61,7.76,8.26,19895.77,-58.52,81.36,25.99,7.67,
2020-05-07 00:00:00 UTC,5.61,7.76,8.26,19895.77,-58.52,81.36,25.99,7.67
2020-05-08 00:00:00 UTC,9.50,12.84,13.33,21336.00,-59.80,83.41,29.97,12.67,
2020-05-08 00:00:00 UTC,9.50,12.84,13.33,21336.00,-59.80,83.41,29.97,12.67
2020-05-09 00:00:00 UTC,13.04,18.74,20.25,22774.51,-57.99,84.65,28.37,16.14,
2020-05-09 00:00:00 UTC,13.04,18.74,20.25,22774.51,-57.99,84.65,28.37,16.14
2020-05-10 00:00:00 UTC,4.67,6.28,6.61,24218.00,-56.65,81.87,27.80,6.08,
2020-05-10 00:00:00 UTC,4.67,6.28,6.61,24218.00,-56.65,81.87,27.80,6.08
2020-05-11 00:00:00 UTC,1.54,3.05,3.76,25657.00,-55.82,80.13,22.20,2.62,
2020-05-11 00:00:00 UTC,1.54,3.05,3.76,25657.00,-55.82,80.13,22.20,2.62
2020-05-12 00:00:00 UTC,3.10,4.83,5.27,27096.00,-55.24,81.17,22.40,3.98,
2020-05-12 00:00:00 UTC,3.10,4.83,5.27,27096.00,-55.24,81.17,22.40,3.98
2020-05-13 00:00:00 UTC,0.86,1.30,1.44,28538.31,-54.81,81.72,22.21,1.30,
2020-05-13 00:00:00 UTC,0.86,1.30,1.44,28538.31,-54.81,81.72,22.21,1.30
2020-05-14 00:00:00 UTC,2.65,4.07,4.43,29977.00,-54.41,80.59,20.80,3.94,
2020-05-14 00:00:00 UTC,2.65,4.07,4.43,29977.00,-54.41,80.59,20.80,3.94
2020-05-15 00:00:00 UTC,3.37,5.91,7.05,31417.15,-54.95,81.06,21.99,4.90,
2020-05-15 00:00:00 UTC,3.37,5.91,7.05,31417.15,-54.95,81.06,21.99,4.90
2020-05-16 00:00:00 UTC,4.15,6.06,6.67,32857.51,-56.81,81.41,22.31,5.54,
2020-05-16 00:00:00 UTC,4.15,6.06,6.67,32857.51,-56.81,81.41,22.31,5.54
2020-05-17 00:00:00 UTC,4.48,5.82,6.11,34298.00,-57.40,80.61,25.85,5.82,
2020-05-17 00:00:00 UTC,4.48,5.82,6.11,34298.00,-57.40,80.61,25.85,5.82
2020-05-18 00:00:00 UTC,6.03,8.69,9.60,35738.00,-56.36,81.79,26.71,7.99,
2020-05-18 00:00:00 UTC,6.03,8.69,9.60,35738.00,-56.36,81.79,26.71,7.99
2020-05-19 00:00:00 UTC,7.13,10.47,11.48,37178.00,-58.35,83.55,29.06,9.82,
2020-05-19 00:00:00 UTC,7.13,10.47,11.48,37178.00,-58.35,83.55,29.06,9.82
2020-05-20 00:00:00 UTC,14.49,22.11,23.65,38618.00,-57.34,84.30,28.63,17.70,
2020-05-20 00:00:00 UTC,14.49,22.11,23.65,38618.00,-57.34,84.30,28.63,17.70
2020-05-21 00:00:00 UTC,6.04,8.35,8.83,40057.58,-57.35,84.84,25.47,7.85,
2020-05-21 00:00:00 UTC,6.04,8.35,8.83,40057.58,-57.35,84.84,25.47,7.85
2020-05-22 00:00:00 UTC,1.95,3.74,4.63,41497.00,-57.65,83.36,25.33,3.72,
2020-05-22 00:00:00 UTC,1.95,3.74,4.63,41497.00,-57.65,83.36,25.33,3.72
2020-05-23 00:00:00 UTC,1.12,2.35,2.98,42937.00,-57.59,81.42,26.03,2.35,
2020-05-23 00:00:00 UTC,1.12,2.35,2.98,42937.00,-57.59,81.42,26.03,2.35
2020-05-24 00:00:00 UTC,2.99,4.58,5.19,44377.55,-57.70,81.71,27.57,4.58,
2020-05-24 00:00:00 UTC,2.99,4.58,5.19,44377.55,-57.70,81.71,27.57,4.58
2020-05-25 00:00:00 UTC,4.49,6.45,7.01,45818.00,-58.63,82.62,26.58,6.39,
2020-05-25 00:00:00 UTC,4.49,6.45,7.01,45818.00,-58.63,82.62,26.58,6.39
2020-05-26 00:00:00 UTC,3.17,4.39,4.80,47258.00,-57.83,83.13,28.75,4.39,
2020-05-26 00:00:00 UTC,3.17,4.39,4.80,47258.00,-57.83,83.13,28.75,4.39
2020-05-27 00:00:00 UTC,5.72,9.37,10.49,48698.00,-56.82,83.96,26.75,7.58,
2020-05-27 00:00:00 UTC,5.72,9.37,10.49,48698.00,-56.82,83.96,26.75,7.58
2020-05-28 00:00:00 UTC,2.10,3.10,3.48,50138.00,-57.12,84.63,24.42,2.96,
2020-05-28 00:00:00 UTC,2.10,3.10,3.48,50138.00,-57.12,84.63,24.42,2.96
2020-05-29 00:00:00 UTC,1.76,3.09,3.73,51590.11,-58.47,84.45,21.08,2.77,
2020-05-29 00:00:00 UTC,1.76,3.09,3.73,51590.11,-58.47,84.45,21.08,2.77
2020-05-30 00:00:00 UTC,2.94,3.93,4.25,53018.00,-56.70,84.08,21.68,3.93,
2020-05-30 00:00:00 UTC,2.94,3.93,4.25,53018.00,-56.70,84.08,21.68,3.93
2020-05-31 00:00:00 UTC,3.42,4.40,4.67,54458.00,-57.12,85.40,21.69,4.37,
2020-05-31 00:00:00 UTC,3.42,4.40,4.67,54458.00,-57.12,85.40,21.69,4.37
2020-06-01 00:00:00 UTC,1.93,2.69,3.00,55898.00,-55.93,85.20,23.46,2.54,
2020-06-01 00:00:00 UTC,1.93,2.69,3.00,55898.00,-55.93,85.20,23.46,2.54
2020-06-02 00:00:00 UTC,3.18,4.20,4.56,57338.00,-56.07,85.02,22.75,4.06,
2020-06-02 00:00:00 UTC,3.18,4.20,4.56,57338.00,-56.07,85.02,22.75,4.06
2020-06-03 00:00:00 UTC,5.67,7.35,7.79,58775.97,-55.98,83.87,28.99,7.15,
2020-06-03 00:00:00 UTC,5.67,7.35,7.79,58775.97,-55.98,83.87,28.99,7.15
2020-06-04 00:00:00 UTC,1.57,2.70,3.22,60217.28,-57.23,81.07,28.21,2.41,
2020-06-04 00:00:00 UTC,1.57,2.70,3.22,60217.28,-57.23,81.07,28.21,2.41
2020-06-05 00:00:00 UTC,1.09,2.00,2.45,61658.00,-59.00,80.13,23.98,1.70,
2020-06-05 00:00:00 UTC,1.09,2.00,2.45,61658.00,-59.00,80.13,23.98,1.70
2020-06-06 00:00:00 UTC,2.15,4.14,5.05,63098.60,-61.92,78.24,26.90,3.49,
2020-06-06 00:00:00 UTC,2.15,4.14,5.05,63098.60,-61.92,78.24,26.90,3.49
2020-06-07 00:00:00 UTC,2.08,2.85,3.07,64538.00,-62.35,78.73,29.55,2.85,
2020-06-07 00:00:00 UTC,2.08,2.85,3.07,64538.00,-62.35,78.73,29.55,2.85
2020-06-08 00:00:00 UTC,4.33,5.80,6.17,65978.00,-62.65,79.88,28.04,5.74,
2020-06-08 00:00:00 UTC,4.33,5.80,6.17,65978.00,-62.65,79.88,28.04,5.74
2020-06-09 00:00:00 UTC,3.99,5.42,5.82,67418.00,-63.13,80.74,27.00,5.42,
2020-06-09 00:00:00 UTC,3.99,5.42,5.82,67418.00,-63.13,80.74,27.00,5.42
2020-06-10 00:00:00 UTC,4.65,6.41,6.90,68858.00,-63.80,80.22,29.50,6.33,
2020-06-10 00:00:00 UTC,4.65,6.41,6.90,68858.00,-63.80,80.22,29.50,6.33
2020-06-11 00:00:00 UTC,3.12,4.14,4.36,70298.00,-62.06,79.51,32.64,4.14,
2020-06-11 00:00:00 UTC,3.12,4.14,4.36,70298.00,-62.06,79.51,32.64,4.14
2020-06-12 00:00:00 UTC,9.27,13.20,13.91,28191.68,-62.38,80.72,36.02,12.82,
2020-06-12 00:00:00 UTC,9.27,13.20,13.91,28191.68,-62.38,80.72,36.02,12.82
2020-06-13 00:00:00 UTC,4.60,6.30,6.66,1595.00,-62.79,82.24,32.17,6.20,
2020-06-13 00:00:00 UTC,4.60,6.30,6.66,1595.00,-62.79,82.24,32.17,6.20
2020-06-14 00:00:00 UTC,2.27,3.05,3.28,3033.64,-62.52,82.79,33.54,3.05,
2020-06-14 00:00:00 UTC,2.27,3.05,3.28,3033.64,-62.52,82.79,33.54,3.05
2020-06-15 00:00:00 UTC,5.81,8.22,8.82,4475.00,-64.28,83.98,32.29,7.79,
2020-06-15 00:00:00 UTC,5.81,8.22,8.82,4475.00,-64.28,83.98,32.29,7.79
2020-06-16 00:00:00 UTC,3.49,4.54,4.75,5915.00,-63.91,82.51,37.76,4.54,
2020-06-16 00:00:00 UTC,3.49,4.54,4.75,5915.00,-63.91,82.51,37.76,4.54
2020-06-17 00:00:00 UTC,5.79,8.28,8.84,7355.00,-63.66,80.67,39.53,7.99,
2020-06-17 00:00:00 UTC,5.79,8.28,8.84,7355.00,-63.66,80.67,39.53,7.99
2020-06-18 00:00:00 UTC,2.01,2.75,2.89,8794.85,-63.21,80.91,40.31,2.75,
2020-06-18 00:00:00 UTC,2.01,2.75,2.89,8794.85,-63.21,80.91,40.31,2.75
2020-06-19 00:00:00 UTC,1.84,3.06,3.57,10235.00,-63.17,79.72,38.01,2.74,
2020-06-19 00:00:00 UTC,1.84,3.06,3.57,10235.00,-63.17,79.72,38.01,2.74
2020-06-20 00:00:00 UTC,3.34,4.99,5.55,11675.00,-61.50,80.49,37.01,4.77,
2020-06-20 00:00:00 UTC,3.34,4.99,5.55,11675.00,-61.50,80.49,37.01,4.77
2020-06-21 00:00:00 UTC,2.53,4.02,4.63,13115.00,-60.87,81.13,34.25,3.92,
2020-06-21 00:00:00 UTC,2.53,4.02,4.63,13115.00,-60.87,81.13,34.25,3.92
2020-06-22 00:00:00 UTC,2.42,4.42,5.40,14555.00,-61.25,81.32,32.45,4.11,
2020-06-22 00:00:00 UTC,2.42,4.42,5.40,14555.00,-61.25,81.32,32.45,4.11
2020-06-23 00:00:00 UTC,3.14,4.65,5.22,15995.19,-60.63,84.77,32.35,4.65,
2020-06-23 00:00:00 UTC,3.14,4.65,5.22,15995.19,-60.63,84.77,32.35,4.65
2020-06-24 00:00:00 UTC,8.46,10.98,11.56,17435.00,-62.44,89.62,30.47,10.91,
2020-06-24 00:00:00 UTC,8.46,10.98,11.56,17435.00,-62.44,89.62,30.47,10.91
2020-06-25 00:00:00 UTC,8.54,10.59,11.03,18874.08,-62.66,93.15,27.64,10.49,
2020-06-25 00:00:00 UTC,8.54,10.59,11.03,18874.08,-62.66,93.15,27.64,10.49
2020-06-26 00:00:00 UTC,9.86,12.73,13.19,20315.00,-60.28,89.86,32.41,12.69,
2020-06-26 00:00:00 UTC,9.86,12.73,13.19,20315.00,-60.28,89.86,32.41,12.69
2020-06-27 00:00:00 UTC,0.99,1.72,2.06,21755.00,-65.47,83.48,33.74,1.66,
2020-06-27 00:00:00 UTC,0.99,1.72,2.06,21755.00,-65.47,83.48,33.74,1.66
2020-06-28 00:00:00 UTC,0.66,1.35,1.74,23194.92,-62.92,80.82,31.03,1.35,
2020-06-28 00:00:00 UTC,0.66,1.35,1.74,23194.92,-62.92,80.82,31.03,1.35
2020-06-29 00:00:00 UTC,2.18,3.29,3.74,24635.00,-58.95,79.62,30.35,3.29,
2020-06-29 00:00:00 UTC,2.18,3.29,3.74,24635.00,-58.95,79.62,30.35,3.29
2020-06-30 00:00:00 UTC,1.59,2.30,2.52,26075.00,-59.27,80.68,34.35,2.30,
2020-06-30 00:00:00 UTC,1.59,2.30,2.52,26075.00,-59.27,80.68,34.35,2.30
2020-07-01 00:00:00 UTC,2.88,4.45,4.96,27515.00,-59.46,81.37,35.29,4.11,
2020-07-01 00:00:00 UTC,2.88,4.45,4.96,27515.00,-59.46,81.37,35.29,4.11
2020-07-02 00:00:00 UTC,1.17,1.74,1.92,28955.00,-59.76,81.19,35.08,1.74,
2020-07-02 00:00:00 UTC,1.17,1.74,1.92,28955.00,-59.76,81.19,35.08,1.74
2020-07-03 00:00:00 UTC,1.65,2.72,3.16,30395.00,-59.55,80.64,35.63,2.59,
2020-07-03 00:00:00 UTC,1.65,2.72,3.16,30395.00,-59.55,80.64,35.63,2.59
2020-07-04 00:00:00 UTC,0.99,1.94,2.37,31835.00,-60.35,81.41,40.24,1.70,
2020-07-04 00:00:00 UTC,0.99,1.94,2.37,31835.00,-60.35,81.41,40.24,1.70
2020-07-05 00:00:00 UTC,0.64,1.33,1.72,33275.00,-60.58,81.85,32.86,1.33,
2020-07-05 00:00:00 UTC,0.64,1.33,1.72,33275.00,-60.58,81.85,32.86,1.33
2020-07-06 00:00:00 UTC,1.18,2.55,3.26,34715.00,-59.44,80.97,29.33,2.17,
2020-07-06 00:00:00 UTC,1.18,2.55,3.26,34715.00,-59.44,80.97,29.33,2.17
2020-07-07 00:00:00 UTC,1.70,2.75,3.25,36154.00,-59.39,80.83,33.23,2.63,
2020-07-07 00:00:00 UTC,1.70,2.75,3.25,36154.00,-59.39,80.83,33.23,2.63
2020-07-08 00:00:00 UTC,2.82,5.23,6.30,37594.00,-59.38,81.57,40.18,4.11,
2020-07-08 00:00:00 UTC,2.82,5.23,6.30,37594.00,-59.38,81.57,40.18,4.11
2020-07-09 00:00:00 UTC,0.81,1.20,1.30,39035.00,-59.94,81.47,41.74,1.20,
2020-07-09 00:00:00 UTC,0.81,1.20,1.30,39035.00,-59.94,81.47,41.74,1.20
2020-07-10 00:00:00 UTC,2.63,4.33,4.91,40475.00,-59.06,80.00,32.62,3.84,
2020-07-10 00:00:00 UTC,2.63,4.33,4.91,40475.00,-59.06,80.00,32.62,3.84
2020-07-11 00:00:00 UTC,2.59,4.78,5.71,41910.59,-62.03,79.32,30.13,4.00,
2020-07-11 00:00:00 UTC,2.59,4.78,5.71,41910.59,-62.03,79.32,30.13,4.00
2020-07-12 00:00:00 UTC,2.13,2.88,3.10,43355.00,-64.69,81.28,28.89,2.88,
2020-07-12 00:00:00 UTC,2.13,2.88,3.10,43355.00,-64.69,81.28,28.89,2.88
2020-07-13 00:00:00 UTC,2.10,3.18,3.60,44795.00,-63.26,82.86,34.90,3.08,
