created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,
2019-08-03 00:00:00 UTC,6.17,9.86,11.51,15695.00,-60.40,87.58,31.04,9.41
2019-08-04 00:00:00 UTC,3.88,6.16,7.10,17135.00,-58.91,87.54,31.38,6.16,
2019-08-04 00:00:00 UTC,3.88,6.16,7.10,17135.00,-58.91,87.54,31.38,6.16
2019-08-05 00:00:00 UTC,1.65,2.97,3.58,18575.00,-58.41,87.58,30.59,2.97,
2019-08-05 00:00:00 UTC,1.65,2.97,3.58,18575.00,-58.41,87.58,30.59,2.97
2019-08-06 00:00:00 UTC,1.04,1.99,2.54,20015.00,-62.92,87.23,30.53,1.99,
2019-08-06 00:00:00 UTC,1.04,1.99,2.54,20015.00,-62.92,87.23,30.53,1.99
2019-08-07 00:00:00 UTC,0.61,1.31,1.74,21455.00,-63.38,86.52,30.46,1.31,
2019-08-07 00:00:00 UTC,0.61,1.31,1.74,21455.00,-63.38,86.52,30.46,1.31
2019-08-08 00:00:00 UTC,12.04,19.74,23.43,22894.55,-57.90,86.64,31.23,14.22,
2019-08-08 00:00:00 UTC,12.04,19.74,23.43,22894.55,-57.90,86.64,31.23,14.22
2019-08-09 00:00:00 UTC,2.08,3.78,4.85,24335.84,-58.47,88.06,33.78,3.49,
2019-08-09 00:00:00 UTC,2.08,3.78,4.85,24335.84,-58.47,88.06,33.78,3.49
2019-08-10 00:00:00 UTC,0.58,1.49,2.23,25773.58,-60.27,87.60,32.14,1.49,
2019-08-10 00:00:00 UTC,0.58,1.49,2.23,25773.58,-60.27,87.60,32.14,1.49
2019-08-11 00:00:00 UTC,0.47,1.14,1.61,27215.00,-60.20,86.57,30.74,1.14,
2019-08-11 00:00:00 UTC,0.47,1.14,1.61,27215.00,-60.20,86.57,30.74,1.14
2019-08-12 00:00:00 UTC,0.67,1.32,1.62,28655.67,-59.93,85.71,29.88,1.32,
2019-08-12 00:00:00 UTC,0.67,1.32,1.62,28655.67,-59.93,85.71,29.88,1.32
2019-08-13 00:00:00 UTC,0.56,1.19,1.51,30095.00,-61.17,85.06,28.52,1.19,
2019-08-13 00:00:00 UTC,0.56,1.19,1.51,30095.00,-61.17,85.06,28.52,1.19
2019-08-14 00:00:00 UTC,0.71,1.40,1.73,31535.00,-58.56,84.90,30.57,1.40,
2019-08-14 00:00:00 UTC,0.71,1.40,1.73,31535.00,-58.56,84.90,30.57,1.40
2019-08-15 00:00:00 UTC,0.75,1.50,1.94,32976.57,-62.42,84.77,31.53,1.50,
2019-08-15 00:00:00 UTC,0.75,1.50,1.94,32976.57,-62.42,84.77,31.53,1.50
2019-08-16 00:00:00 UTC,0.65,1.31,1.69,34415.00,-62.09,84.01,31.45,1.31,
2019-08-16 00:00:00 UTC,0.65,1.31,1.69,34415.00,-62.09,84.01,31.45,1.31
2019-08-17 00:00:00 UTC,0.50,1.20,1.68,35855.71,-62.63,84.22,32.76,1.20,
2019-08-17 00:00:00 UTC,0.50,1.20,1.68,35855.71,-62.63,84.22,32.76,1.20
2019-08-18 00:00:00 UTC,0.32,0.95,1.45,37295.86,-62.83,84.76,30.99,0.95,
2019-08-18 00:00:00 UTC,0.32,0.95,1.45,37295.86,-62.83,84.76,30.99,0.95
2019-08-19 00:00:00 UTC,2.78,4.84,5.99,38735.00,-62.96,84.67,29.40,3.95,
2019-08-19 00:00:00 UTC,2.78,4.84,5.99,38735.00,-62.96,84.67,29.40,3.95
2019-08-20 00:00:00 UTC,3.75,6.74,8.42,40175.00,-62.82,84.47,27.63,5.73,
2019-08-20 00:00:00 UTC,3.75,6.74,8.42,40175.00,-62.82,84.47,27.63,5.73
2019-08-21 00:00:00 UTC,5.83,9.98,12.08,41615.44,-62.17,84.57,28.34,7.98,
2019-08-21 00:00:00 UTC,5.83,9.98,12.08,41615.44,-62.17,84.57,28.34,7.98
2019-08-22 00:00:00 UTC,4.29,7.43,8.92,22735.69,-50.09,86.64,28.97,6.38,
2019-08-22 00:00:00 UTC,4.29,7.43,8.92,22735.69,-50.09,86.64,28.97,6.38
2019-08-23 00:00:00 UTC,7.21,11.88,13.93,1399.00,-45.42,89.86,27.96,9.63,
2019-08-23 00:00:00 UTC,7.21,11.88,13.93,1399.00,-45.42,89.86,27.96,9.63
2019-08-24 00:00:00 UTC,7.55,12.35,14.62,2839.00,-42.84,88.95,24.98,10.82,
2019-08-24 00:00:00 UTC,7.55,12.35,14.62,2839.00,-42.84,88.95,24.98,10.82
2019-08-25 00:00:00 UTC,6.78,10.38,11.86,4279.00,-43.61,88.54,27.33,10.37,
2019-08-25 00:00:00 UTC,6.78,10.38,11.86,4279.00,-43.61,88.54,27.33,10.37
2019-08-26 00:00:00 UTC,10.22,16.26,18.87,5719.00,-42.61,89.06,31.43,15.88,
2019-08-26 00:00:00 UTC,10.22,16.26,18.87,5719.00,-42.61,89.06,31.43,15.88
2019-08-27 00:00:00 UTC,10.56,16.96,19.68,7159.00,-44.39,89.16,32.64,15.81,
2019-08-27 00:00:00 UTC,10.56,16.96,19.68,7159.00,-44.39,89.16,32.64,15.81
2019-08-28 00:00:00 UTC,1.56,2.66,3.19,8599.00,-42.05,91.21,28.71,2.66,
2019-08-28 00:00:00 UTC,1.56,2.66,3.19,8599.00,-42.05,91.21,28.71,2.66
2019-08-29 00:00:00 UTC,3.43,6.18,7.86,10039.00,-43.84,90.43,25.86,4.77,
2019-08-29 00:00:00 UTC,3.43,6.18,7.86,10039.00,-43.84,90.43,25.86,4.77
2019-08-30 00:00:00 UTC,2.14,3.60,4.34,11479.00,-44.98,90.45,26.98,3.60,
2019-08-30 00:00:00 UTC,2.14,3.60,4.34,11479.00,-44.98,90.45,26.98,3.60
2019-08-31 00:00:00 UTC,1.55,2.71,3.39,12919.00,-45.46,89.59,25.96,2.71,
2019-08-31 00:00:00 UTC,1.55,2.71,3.39,12919.00,-45.46,89.59,25.96,2.71
2019-09-01 00:00:00 UTC,0.82,1.57,2.15,14359.00,-46.86,87.18,22.01,1.57,
2019-09-01 00:00:00 UTC,0.82,1.57,2.15,14359.00,-46.86,87.18,22.01,1.57
2019-09-02 00:00:00 UTC,8.39,13.58,15.84,15799.00,-46.14,87.71,24.26,10.20,
2019-09-02 00:00:00 UTC,8.39,13.58,15.84,15799.00,-46.14,87.71,24.26,10.20
2019-09-03 00:00:00 UTC,4.23,7.15,8.77,14086.96,-37.96,88.66,26.67,6.06,
2019-09-03 00:00:00 UTC,4.23,7.15,8.77,14086.96,-37.96,88.66,26.67,6.06
2019-09-04 00:00:00 UTC,1.39,2.50,3.28,976.09,-38.69,88.67,25.78,2.24,
2019-09-04 00:00:00 UTC,1.39,2.50,3.28,976.09,-38.69,88.67,25.78,2.24
2019-09-05 00:00:00 UTC,1.46,2.66,3.64,2417.00,-39.22,87.16,23.45,2.50,
2019-09-05 00:00:00 UTC,1.46,2.66,3.64,2417.00,-39.22,87.16,23.45,2.50
2019-09-06 00:00:00 UTC,1.11,2.12,2.94,3857.00,-39.85,85.23,25.90,2.12,
2019-09-06 00:00:00 UTC,1.11,2.12,2.94,3857.00,-39.85,85.23,25.90,2.12
2019-09-07 00:00:00 UTC,10.44,17.13,20.15,5297.00,-39.71,83.70,25.64,12.50,
2019-09-07 00:00:00 UTC,10.44,17.13,20.15,5297.00,-39.71,83.70,25.64,12.50
2019-09-08 00:00:00 UTC,2.78,4.39,5.22,6737.00,-39.39,83.74,23.60,4.16,
2019-09-08 00:00:00 UTC,2.78,4.39,5.22,6737.00,-39.39,83.74,23.60,4.16
2019-09-09 00:00:00 UTC,2.28,3.86,4.77,8177.00,-40.76,82.91,27.48,3.76,
2019-09-09 00:00:00 UTC,2.28,3.86,4.77,8177.00,-40.76,82.91,27.48,3.76
2019-09-10 00:00:00 UTC,10.58,17.17,20.14,9617.00,-40.04,82.76,28.81,12.57,
2019-09-10 00:00:00 UTC,10.58,17.17,20.14,9617.00,-40.04,82.76,28.81,12.57
2019-09-11 00:00:00 UTC,0.99,1.87,2.47,11056.00,-40.67,83.85,31.57,1.79,
2019-09-11 00:00:00 UTC,0.99,1.87,2.47,11056.00,-40.67,83.85,31.57,1.79
2019-09-12 00:00:00 UTC,3.62,6.12,7.36,12495.00,-40.16,86.07,32.33,4.97,
2019-09-12 00:00:00 UTC,3.62,6.12,7.36,12495.00,-40.16,86.07,32.33,4.97
2019-09-13 00:00:00 UTC,2.34,4.04,5.00,13935.00,-39.84,87.93,26.14,3.28,
2019-09-13 00:00:00 UTC,2.34,4.04,5.00,13935.00,-39.84,87.93,26.14,3.28
2019-09-14 00:00:00 UTC,2.09,3.62,4.63,15375.00,-41.50,87.14,23.45,3.62,
2019-09-14 00:00:00 UTC,2.09,3.62,4.63,15375.00,-41.50,87.14,23.45,3.62
2019-09-15 00:00:00 UTC,2.85,4.80,5.95,16815.00,-42.57,88.01,26.79,4.51,
2019-09-15 00:00:00 UTC,2.85,4.80,5.95,16815.00,-42.57,88.01,26.79,4.51
2019-09-16 00:00:00 UTC,2.50,4.37,5.45,18255.00,-40.90,87.06,31.31,4.37,
2019-09-16 00:00:00 UTC,2.50,4.37,5.45,18255.00,-40.90,87.06,31.31,4.37
2019-09-17 00:00:00 UTC,2.03,3.44,4.31,19695.00,-40.65,87.15,25.48,1.52,
2019-09-17 00:00:00 UTC,2.03,3.44,4.31,19695.00,-40.65,87.15,25.48,1.52
2019-09-18 00:00:00 UTC,32.22,55.86,65.54,21135.00,-40.07,86.37,22.82,38.11,
2019-09-18 00:00:00 UTC,32.22,55.86,65.54,21135.00,-40.07,86.37,22.82,38.11
2019-09-19 00:00:00 UTC,2.70,4.52,5.55,22575.00,-39.72,87.51,23.99,4.34,
2019-09-19 00:00:00 UTC,2.70,4.52,5.55,22575.00,-39.72,87.51,23.99,4.34
2019-09-20 00:00:00 UTC,2.05,3.72,4.81,24015.00,-39.54,87.28,22.28,3.33,
2019-09-20 00:00:00 UTC,2.05,3.72,4.81,24015.00,-39.54,87.28,22.28,3.33
2019-09-21 00:00:00 UTC,4.46,7.35,9.02,25455.00,-38.16,88.78,22.93,6.67,
2019-09-21 00:00:00 UTC,4.46,7.35,9.02,25455.00,-38.16,88.78,22.93,6.67
2019-09-22 00:00:00 UTC,2.56,4.32,5.42,26895.00,-38.58,87.92,29.06,4.30,
2019-09-22 00:00:00 UTC,2.56,4.32,5.42,26895.00,-38.58,87.92,29.06,4.30
2019-09-23 00:00:00 UTC,0.67,1.25,1.69,28335.00,-40.00,87.40,29.35,1.18,
2019-09-23 00:00:00 UTC,0.67,1.25,1.69,28335.00,-40.00,87.40,29.35,1.18
2019-09-24 00:00:00 UTC,0.75,1.41,2.00,29775.00,-39.64,86.68,34.40,1.41,
2019-09-24 00:00:00 UTC,0.75,1.41,2.00,29775.00,-39.64,86.68,34.40,1.41
2019-09-25 00:00:00 UTC,2.26,3.41,3.91,31215.00,-38.41,86.42,33.11,2.96,
2019-09-25 00:00:00 UTC,2.26,3.41,3.91,31215.00,-38.41,86.42,33.11,2.96
2019-09-26 00:00:00 UTC,3.49,5.88,7.01,32655.00,-39.12,87.14,31.27,4.61,
2019-09-26 00:00:00 UTC,3.49,5.88,7.01,32655.00,-39.12,87.14,31.27,4.61
2019-09-27 00:00:00 UTC,0.29,0.92,1.61,34094.27,-38.40,85.63,30.81,0.92,
2019-09-27 00:00:00 UTC,0.29,0.92,1.61,34094.27,-38.40,85.63,30.81,0.92
2019-09-28 00:00:00 UTC,4.32,7.37,9.09,35535.94,-38.32,85.54,31.25,6.01,
2019-09-28 00:00:00 UTC,4.32,7.37,9.09,35535.94,-38.32,85.54,31.25,6.01
2019-09-29 00:00:00 UTC,2.64,4.30,5.17,36975.00,-38.43,85.90,33.28,3.88,
2019-09-29 00:00:00 UTC,2.64,4.30,5.17,36975.00,-38.43,85.90,33.28,3.88
2019-09-30 00:00:00 UTC,5.88,9.08,10.34,38415.85,-36.64,84.53,32.44,6.89,
2019-09-30 00:00:00 UTC,5.88,9.08,10.34,38415.85,-36.64,84.53,32.44,6.89
2019-10-01 00:00:00 UTC,13.17,21.33,24.70,39855.84,-37.71,84.52,33.88,15.77,
2019-10-01 00:00:00 UTC,13.17,21.33,24.70,39855.84,-37.71,84.52,33.88,15.77
2019-10-02 00:00:00 UTC,2.22,3.81,4.78,41294.93,-37.19,82.83,27.50,3.56,
2019-10-02 00:00:00 UTC,2.22,3.81,4.78,41294.93,-37.19,82.83,27.50,3.56
2019-10-03 00:00:00 UTC,7.39,11.77,13.43,42735.00,-39.24,79.99,28.25,10.12,
2019-10-03 00:00:00 UTC,7.39,11.77,13.43,42735.00,-39.24,79.99,28.25,10.12
2019-10-04 00:00:00 UTC,23.36,38.89,46.05,44175.00,-43.07,79.98,32.17,27.90,
2019-10-04 00:00:00 UTC,23.36,38.89,46.05,44175.00,-43.07,79.98,32.17,27.90
2019-10-05 00:00:00 UTC,5.82,9.38,11.12,45615.04,-42.93,80.25,33.96,7.57,
2019-10-05 00:00:00 UTC,5.82,9.38,11.12,45615.04,-42.93,80.25,33.96,7.57
2019-10-06 00:00:00 UTC,3.87,7.17,9.18,47055.00,-43.86,82.02,33.17,6.27,
2019-10-06 00:00:00 UTC,3.87,7.17,9.18,47055.00,-43.86,82.02,33.17,6.27
2019-10-07 00:00:00 UTC,2.56,4.81,6.23,48495.00,-44.02,81.62,33.87,4.14,
2019-10-07 00:00:00 UTC,2.56,4.81,6.23,48495.00,-44.02,81.62,33.87,4.14
2019-10-08 00:00:00 UTC,10.06,16.69,19.99,49935.00,-48.28,82.61,34.69,12.60,
2019-10-08 00:00:00 UTC,10.06,16.69,19.99,49935.00,-48.28,82.61,34.69,12.60
2019-10-09 00:00:00 UTC,0.74,1.59,2.33,991.20,-49.89,82.39,32.36,1.59,
2019-10-09 00:00:00 UTC,0.74,1.59,2.33,991.20,-49.89,82.39,32.36,1.59
2019-10-10 00:00:00 UTC,3.13,5.30,6.44,2133.00,-50.87,81.46,31.73,4.73,
2019-10-10 00:00:00 UTC,3.13,5.30,6.44,2133.00,-50.87,81.46,31.73,4.73
2019-10-11 00:00:00 UTC,0.85,1.55,2.07,3573.00,-51.31,82.22,35.40,1.55,
2019-10-11 00:00:00 UTC,0.85,1.55,2.07,3573.00,-51.31,82.22,35.40,1.55
2019-10-12 00:00:00 UTC,4.24,7.27,8.75,5013.00,-45.03,80.83,34.22,5.78,
2019-10-12 00:00:00 UTC,4.24,7.27,8.75,5013.00,-45.03,80.83,34.22,5.78
2019-10-13 00:00:00 UTC,1.61,2.74,3.38,6453.00,-44.88,80.64,35.43,2.45,
2019-10-13 00:00:00 UTC,1.61,2.74,3.38,6453.00,-44.88,80.64,35.43,2.45
2019-10-14 00:00:00 UTC,0.66,1.39,1.88,7889.03,-43.63,78.98,36.90,1.39,
2019-10-14 00:00:00 UTC,0.66,1.39,1.88,7889.03,-43.63,78.98,36.90,1.39
2019-10-15 00:00:00 UTC,0.69,1.33,1.79,930.76,-43.90,79.99,36.48,1.33,
2019-10-15 00:00:00 UTC,0.69,1.33,1.79,930.76,-43.90,79.99,36.48,1.33
2019-10-16 00:00:00 UTC,0.97,1.72,2.27,2117.00,-41.50,80.08,35.22,1.72,
2019-10-16 00:00:00 UTC,0.97,1.72,2.27,2117.00,-41.50,80.08,35.22,1.72
2019-10-17 00:00:00 UTC,2.74,4.96,6.37,3557.00,-44.37,79.29,34.45,4.34,
2019-10-17 00:00:00 UTC,2.74,4.96,6.37,3557.00,-44.37,79.29,34.45,4.34
2019-10-18 00:00:00 UTC,2.13,3.52,4.42,5000.96,-40.32,79.76,34.62,3.29,
2019-10-18 00:00:00 UTC,2.13,3.52,4.42,5000.96,-40.32,79.76,34.62,3.29
2019-10-19 00:00:00 UTC,2.92,4.63,5.55,6437.00,-40.00,79.84,34.21,4.54,
2019-10-19 00:00:00 UTC,2.92,4.63,5.55,6437.00,-40.00,79.84,34.21,4.54
2019-10-20 00:00:00 UTC,8.82,14.21,16.50,7877.00,-39.98,79.40,33.48,11.42,
2019-10-20 00:00:00 UTC,8.82,14.21,16.50,7877.00,-39.98,79.40,33.48,11.42
2019-10-21 00:00:00 UTC,8.72,13.52,15.48,9317.00,-39.92,79.61,34.05,10.93,
2019-10-21 00:00:00 UTC,8.72,13.52,15.48,9317.00,-39.92,79.61,34.05,10.93
2019-10-22 00:00:00 UTC,3.59,6.21,7.66,10757.00,-42.55,79.84,32.88,5.76,
2019-10-22 00:00:00 UTC,3.59,6.21,7.66,10757.00,-42.55,79.84,32.88,5.76
2019-10-23 00:00:00 UTC,4.89,8.14,9.99,12197.00,-39.57,79.08,32.52,7.97,
2019-10-23 00:00:00 UTC,4.89,8.14,9.99,12197.00,-39.57,79.08,32.52,7.97
2019-10-24 00:00:00 UTC,6.82,10.96,12.81,13637.00,-37.27,79.24,33.87,9.90,
2019-10-24 00:00:00 UTC,6.82,10.96,12.81,13637.00,-37.27,79.24,33.87,9.90
2019-10-25 00:00:00 UTC,8.61,15.15,18.40,15077.00,-36.92,79.29,35.02,11.13,
2019-10-25 00:00:00 UTC,8.61,15.15,18.40,15077.00,-36.92,79.29,35.02,11.13
2019-10-26 00:00:00 UTC,5.13,8.59,10.42,16517.00,-38.88,80.53,37.21,7.33,
2019-10-26 00:00:00 UTC,5.13,8.59,10.42,16517.00,-38.88,80.53,37.21,7.33
2019-10-27 00:00:00 UTC,3.07,5.03,6.26,17957.86,-40.22,81.53,32.46,4.83,
2019-10-27 00:00:00 UTC,3.07,5.03,6.26,17957.86,-40.22,81.53,32.46,4.83,
2019-10-28 00:00:00 UTC,2.48,4.22,5.30,19397.00,-37.18,79.18,30.52,4.22,
2019-10-29 00:00:00 UTC,13.32,22.83,27.48,20837.00,-38.45,77.94,31.06,17.12,
2019-10-30 00:00:00 UTC,2.92,4.87,5.95,22277.94,-39.72,78.91,31.00,4.81,
2019-10-31 00:00:00 UTC,8.03,13.12,15.67,23717.00,-39.27,79.50,30.94,11.52,
2019-11-01 00:00:00 UTC,6.62,10.56,12.37,25157.89,-38.56,80.14,33.54,9.59,
2019-11-02 00:00:00 UTC,2.38,4.19,5.26,26597.00,-37.26,80.36,34.11,3.57,
2019-11-03 00:00:00 UTC,6.64,10.41,12.08,28037.00,-36.43,79.92,33.89,8.25,
2019-11-04 00:00:00 UTC,8.93,15.09,18.33,29477.00,-37.84,79.72,34.96,12.97,
2019-11-05 00:00:00 UTC,19.12,31.20,36.32,30917.00,-36.52,81.43,33.96,24.32,
2019-11-06 00:00:00 UTC,7.54,11.72,13.69,19271.16,-39.93,79.17,31.24,10.60,
2019-11-07 00:00:00 UTC,1.51,2.81,3.83,1281.00,-44.56,81.05,31.24,2.81,
2019-11-08 00:00:00 UTC,6.99,11.25,13.15,2721.00,-44.06,78.01,30.66,10.13,
2019-11-09 00:00:00 UTC,11.83,18.19,20.84,4161.00,-44.10,78.32,30.96,15.10,
2019-11-10 00:00:00 UTC,4.55,7.60,9.21,5600.00,-42.71,79.26,31.78,6.90,
2019-11-11 00:00:00 UTC,1.12,2.07,2.79,7039.00,-43.18,78.37,30.92,2.07,
2019-11-12 00:00:00 UTC,5.51,8.63,10.14,8479.00,-43.87,78.17,29.58,7.08,
2019-11-13 00:00:00 UTC,0.71,1.43,1.96,9919.00,-43.32,76.08,31.78,1.43,
2019-11-14 00:00:00 UTC,8.55,13.05,14.73,11359.00,-43.52,78.45,30.77,10.35,
2019-11-15 00:00:00 UTC,11.45,18.97,22.58,12799.00,-44.17,77.66,31.57,15.41,
2019-11-16 00:00:00 UTC,7.84,12.73,15.31,14239.00,-41.85,76.59,34.22,11.82,
2019-11-17 00:00:00 UTC,4.02,6.49,7.84,15679.00,-41.75,77.92,32.03,6.49,
2019-11-18 00:00:00 UTC,4.32,6.51,7.44,17119.00,-42.50,79.45,31.71,5.98,
2019-11-19 00:00:00 UTC,14.13,25.01,31.38,18559.00,-42.20,76.81,29.65,18.40,
2019-11-20 00:00:00 UTC,10.44,16.94,19.94,19999.00,-42.22,74.81,29.48,13.67,
2019-11-21 00:00:00 UTC,5.15,8.46,10.21,21439.00,-41.49,76.39,29.58,8.46,
2019-11-22 00:00:00 UTC,2.02,3.29,4.08,22879.00,-41.12,77.56,31.34,3.29,
2019-11-23 00:00:00 UTC,14.60,23.54,27.35,24319.00,-41.52,78.52,32.01,17.23,
2019-11-24 00:00:00 UTC,10.81,17.19,20.07,25759.00,-41.91,78.99,34.99,13.97,
2019-11-25 00:00:00 UTC,5.84,9.00,10.34,27199.00,-41.63,79.16,33.90,7.66,
2019-11-26 00:00:00 UTC,9.74,16.73,20.40,28638.44,-41.68,78.46,36.20,13.07,
2019-11-27 00:00:00 UTC,4.14,6.07,7.06,30082.69,-42.53,80.31,34.95,5.34,
2019-11-28 00:00:00 UTC,1.28,2.34,3.10,31519.00,-44.56,80.22,34.23,2.34,
2019-11-29 00:00:00 UTC,5.02,8.04,9.63,32959.00,-48.23,80.63,31.91,7.69,
2019-11-30 00:00:00 UTC,3.84,6.12,7.39,34399.00,-48.03,77.10,28.21,6.12,
2019-12-01 00:00:00 UTC,5.46,8.47,9.87,35838.28,-51.23,76.62,29.35,7.45,
2019-12-02 00:00:00 UTC,11.03,17.33,20.25,37279.00,-51.61,76.94,28.07,14.24,
2019-12-03 00:00:00 UTC,4.41,6.86,8.20,38719.00,-48.78,76.57,30.32,6.83,
2019-12-04 00:00:00 UTC,7.23,11.49,13.51,40159.00,-45.99,78.27,29.06,10.26,
2019-12-05 00:00:00 UTC,3.09,5.00,6.16,41598.11,-45.13,78.17,28.38,5.00,
2019-12-06 00:00:00 UTC,7.14,12.26,15.14,43038.73,-47.74,79.53,31.78,9.35,
2019-12-07 00:00:00 UTC,0.59,1.37,1.98,44478.96,-48.61,79.00,32.49,1.37,
2019-12-08 00:00:00 UTC,5.49,8.67,10.20,45919.00,-47.02,78.45,33.04,6.85,
2019-12-09 00:00:00 UTC,7.47,11.69,13.48,47359.00,-46.80,80.77,29.89,9.01,
2019-12-10 00:00:00 UTC,4.47,7.69,9.49,48790.69,-45.91,78.63,31.49,6.64,
2019-12-11 00:00:00 UTC,0.48,1.19,1.81,50240.57,-46.84,79.40,31.18,1.19,
2019-12-12 00:00:00 UTC,11.94,19.13,22.23,51679.94,-44.94,78.22,30.01,13.67,
2019-12-13 00:00:00 UTC,0.73,1.58,2.23,53119.00,-45.83,78.87,30.08,1.58,
2019-12-14 00:00:00 UTC,0.20,0.69,1.14,54559.00,-46.47,75.24,29.03,0.69,
2019-12-15 00:00:00 UTC,7.75,12.98,15.62,55999.00,-45.11,76.17,30.97,10.49,
2019-12-16 00:00:00 UTC,6.89,11.05,13.08,57439.00,-45.43,76.99,32.23,8.68,
2019-12-17 00:00:00 UTC,4.19,6.70,7.94,58879.00,-45.88,77.49,31.39,6.43,
2019-12-18 00:00:00 UTC,1.73,2.97,3.75,60319.00,-45.70,77.66,31.07,2.97,
2019-12-19 00:00:00 UTC,4.00,6.14,7.32,61759.00,-46.12,78.90,34.35,5.94,
2019-12-20 00:00:00 UTC,17.51,26.92,30.89,63199.00,-44.55,79.92,33.60,20.15,
2019-12-21 00:00:00 UTC,1.03,2.18,3.43,64637.05,-43.28,82.68,32.42,2.02,
2019-12-22 00:00:00 UTC,3.51,6.05,7.63,66079.82,-42.91,82.04,32.97,5.60,
2019-12-23 00:00:00 UTC,1.84,3.32,4.44,67519.00,-43.54,82.04,31.85,3.30,
2019-12-24 00:00:00 UTC,1.20,2.51,3.70,29388.52,-43.93,81.18,32.92,2.51,
2019-12-25 00:00:00 UTC,1.09,2.22,3.17,1542.70,-43.67,80.32,30.95,2.22,
2019-12-26 00:00:00 UTC,1.44,2.56,3.31,2983.39,-43.94,79.31,31.45,2.56,
2019-12-27 00:00:00 UTC,2.51,4.46,5.61,4423.00,-45.32,80.28,32.03,4.45,
2019-12-28 00:00:00 UTC,1.80,3.10,3.83,5863.00,-43.39,81.32,31.51,3.10,
2019-12-29 00:00:00 UTC,5.00,8.18,9.71,7303.00,-42.62,81.77,32.59,7.73,
2019-12-30 00:00:00 UTC,6.42,10.60,12.67,8743.00,-41.95,80.93,31.07,9.69,
2019-12-31 00:00:00 UTC,4.12,6.66,8.05,10183.00,-42.06,80.16,31.37,6.66,
2020-01-01 00:00:00 UTC,10.56,17.47,20.84,11623.00,-40.97,80.18,31.35,16.72,
2020-01-02 00:00:00 UTC,2.35,4.05,5.14,13063.00,-41.07,80.32,32.00,4.05,
2020-01-03 00:00:00 UTC,0.62,1.43,2.22,14503.00,-40.63,80.81,32.19,1.43,
2020-01-04 00:00:00 UTC,3.81,5.80,6.85,15943.00,-41.95,80.30,31.02,5.44,
2020-01-05 00:00:00 UTC,8.15,13.50,16.11,17383.00,-42.83,81.79,31.98,10.76,
2020-01-06 00:00:00 UTC,8.23,13.50,15.97,18823.00,-42.42,80.97,32.47,11.16,
2020-01-07 00:00:00 UTC,1.54,2.83,3.84,20260.71,-43.65,80.81,33.84,2.83,
2020-01-08 00:00:00 UTC,1.88,3.69,5.12,21707.47,-44.28,81.01,32.90,3.69,
2020-01-09 00:00:00 UTC,1.76,2.87,3.64,23118.00,-45.22,81.50,32.31,2.85,
2020-01-10 00:00:00 UTC,2.29,3.46,4.16,24596.00,-46.78,81.35,30.63,3.46,
2020-01-11 00:00:00 UTC,0.38,1.17,1.92,26023.00,-47.31,79.42,31.05,1.17,
2020-01-12 00:00:00 UTC,5.04,7.77,9.12,27463.00,-46.96,81.25,30.80,6.39,
2020-01-13 00:00:00 UTC,10.36,17.23,20.58,28899.20,-44.27,80.35,31.77,12.41,
2020-01-14 00:00:00 UTC,1.29,2.50,3.36,30341.60,-46.66,80.54,31.72,2.47,
2020-01-15 00:00:00 UTC,0.26,0.65,1.09,31783.75,-47.74,80.83,31.25,0.65,
2020-01-16 00:00:00 UTC,7.66,12.29,14.75,33223.00,-43.88,80.47,29.82,9.19,
2020-01-17 00:00:00 UTC,1.51,2.83,3.81,34663.55,-45.98,80.05,31.82,2.83,
2020-01-18 00:00:00 UTC,3.06,4.94,6.22,36103.00,-42.57,80.87,29.26,4.77,
2020-01-19 00:00:00 UTC,3.44,5.70,7.02,37543.00,-42.85,78.81,28.20,5.70,
2020-01-20 00:00:00 UTC,5.35,8.49,10.29,38983.00,-45.34,78.95,27.26,8.49,
2020-01-21 00:00:00 UTC,7.30,11.80,14.05,40423.00,-43.65,78.20,26.20,11.08,
2020-01-22 00:00:00 UTC,26.94,45.42,54.67,41863.00,-43.08,78.81,28.62,32.61,
2020-01-23 00:00:00 UTC,3.51,6.05,7.49,43303.00,-43.44,79.27,28.92,6.04,
2020-01-24 00:00:00 UTC,2.69,4.88,6.50,44743.00,-43.97,79.32,30.30,4.78,
2020-01-25 00:00:00 UTC,3.19,5.67,7.41,46183.00,-46.99,81.42,30.92,5.67,
2020-01-26 00:00:00 UTC,6.35,10.43,12.55,47623.91,-47.81,80.58,31.87,8.95,
2020-01-27 00:00:00 UTC,1.26,2.17,2.83,49063.00,-47.42,80.60,31.30,2.14,
2020-01-28 00:00:00 UTC,0.81,1.60,2.26,50489.61,-45.54,81.07,29.20,1.57,
2020-01-29 00:00:00 UTC,0.50,1.30,2.08,51943.81,-40.92,80.94,28.29,1.30,
2020-01-30 00:00:00 UTC,5.98,9.74,11.61,53382.51,-40.58,78.70,30.50,7.80,
2020-01-31 00:00:00 UTC,2.49,4.32,5.47,54823.00,-43.20,80.23,32.18,4.27,
2020-02-01 00:00:00 UTC,8.26,14.14,17.48,56263.00,-42.82,82.06,31.00,11.26,
2020-02-02 00:00:00 UTC,1.84,3.53,4.78,57703.00,-40.17,79.44,30.83,3.53,
